2.0 Y10, 10 F3
2.0 Y14, 140 E
2.3 Y14, 140 F
2.3 Y10, 10 E1
102.34 , 110.0
104.876, 109.0
106.857, 108.3
108.935, 107.7
110.714, 107.2
112.396, 106.8
114.772, 106.3
116.805, 105.9
118.372, 105.7
119.96 , 105.5
120.356, 105.3
120.449, 105.1
120.474, 104.9
120.514, 104.1
120.662, 103.5
120.835, 103.0
121.105, 102.6
121.524, 102.0
121.905, 101.6
122.335, 101.3
123.072, 100.8
123.881, 100.5
124.432, 100.4
125 Y10, 100.4
125.559, 100.4
126.41 , 100.6
126.928, 100.8
127.423, 101.1
127.883, 101.4
128.294, 101.8
128.632, 102.2
129.098, 102.9
129.394, 103.6
129.581, 103.8
129.751, 103.8
129.921, 103.9
130.087, 103.8
130.253, 103.8
131.733, 102.6
132.679, 102.0
133.223, 101.7
133.829, 101.4
134.488, 101.0
135.189, 100.8
136.002, 100.5
138.434, 99.87
141.033, 99.23
144.525, 98.44
149.619, 97.32
152.266, 96.79
153.399, 96.61
154.14 , 96.53
153.475, 97.01
152.471, 97.65
151.359, 98.29
149.828, 99.06
147.808, 99.94
145.176, 100.9
143.143, 101.6
141.065, 102.2
139.286, 102.7
137.604, 103.1
135.228, 103.6
133.195, 104.0
131.628, 104.2
130.493, 104.4
130.263, 104.4
130.033, 104.4
129.854, 104.5
129.674, 104.6
129.569, 104.8
129.526, 104.9
129.44 , 105.6
129.237, 106.3
128.957, 106.9
128.598, 107.5
128.102, 108.0
127.523, 108.5
127.185, 108.7
126.615, 108.9
126.122, 109.1
125.633, 109.2
125.009, 109.2
124.247, 109.2
123.571, 109.0
122.994, 108.8
122.357, 108.4
121.69 , 107.8
121.153, 107.1
120.712, 106.2
120.504, 106.0
120.415, 106.0
120.262, 106.3
120.165, 106.3
118.492, 107.6
117.527, 108.2
116.965, 108.6
116.344, 108.9
115.668, 109.2
114.946, 109.5
114.11 , 109.8
111.663, 110.5
108.452, 111.2
102.054, 112.7
99.081 , 113.3
97.803 , 113.5
96.782 , 113.7
95.71 Y, 113.8
95.194 , 113.8
94.892 , 113.8
95.077 , 113.6
95.579 , 113.1
96.308 , 112.6
97.255 , 112.0
98.457 , 111.3
100.009, 110.5
101.375, 109.9
102.198, 109.6
104.747, 108.6
106.74 , 108.0
108.828, 107.3
110.618, 106.9
112.308, 106.4
114.694, 105.9
116.739, 105.5
118.322, 105.3
119.919, 105.1
120.049, 105.0
120.088, 104.9
120.115, 104.3
120.172, 103.8
120.355, 103.2
120.559, 102.7
120.909, 102.1
121.238, 101.8
121.643, 101.3
122.108, 101.0
122.901, 100.5
123.775, 100.1
124.381, 100.0
125 Y10, 100.0
125.617, 100.0
126.529, 100.2
127.1 Y, 100.5
127.637, 100.8
128.13 , 101.1
128.568, 101.5
128.934, 102 E
129.439, 102.7
129.753, 103.4
129.909, 103.5
130.018, 103.4
131.508, 102.3
132.473, 101.7
133.035, 101.3
133.656, 101.0
134.332, 100.7
135.054, 100.4
135.89 , 100.1
138.337, 99.49
140.944, 98.86
144.441, 98.06
149.54 , 96.94
152.198, 96.41
153.346, 96.23
154.288, 96.12
154.812, 96.12
155.108, 96.15
154.923, 96.38
154.421, 96.80
153.693, 97.33
152.672, 97.98
151.543, 98.63
149.992, 99.41
147.953, 100.2
145.305, 101.2
143.26 , 101.9
141.172, 102.6
139.382, 103.0
137.692, 103.5
135.306, 104.0
133.261, 104.4
131.678, 104.6
130.077, 104.8
129.959, 104.9
129.91 , 105.0
129.821, 105.7
129.601, 106.4
129.296, 107.1
128.905, 107.7
128.368, 108.3
127.741, 108.8
127.378, 109.0
126.745, 109.3
126.228, 109.5
125.69 , 109.6
125.003, 109.6
124.19 , 109.6
123.453, 109.4
122.817, 109.1
122.127, 108.7
121.406, 108.1
120.823, 107.3
120.407, 106.5
120.318, 106.4
120.262, 106.3
120.165, 106.3
118.492, 107.6
117.738, 108.1
124.679, 101.5
124.175, 101.6
123.552, 101.8
122.976, 102.2
122.579, 102.5
127.321, 107.3
126.818, 107.7
126.309, 107.9
125.883, 108.1
125.135, 108.2
124.275, 108.1
123.68 , 107.9
123.303, 107.7
122.707, 107.3
122.675, 107.3
127.424, 102.5
127.895, 103.0
128.133, 103.4
128.341, 104.0
128.427, 104.6
128.64 , 103.6
128.77 , 103.8
128.899, 104.0
129.119, 104.2
128.971, 104.5
128.902, 104.7
128.833, 104.9
128.799, 104.6
128.713, 104.1
128.668, 103.8
128.639, 103.6
128.465, 103.2
128.074, 102.6
127.787, 102.3
127.249, 101.9
126.83 , 101.6
126.192, 101.3
125.707, 101.2
125 Y10, 101.1
124.529, 101.1
124.042, 101.2
123.351, 101.5
122.749, 101.9
122.371, 102.2
121.894, 102.7
121.591, 103.1
121.365, 103.6
121.215, 104.2
121.159, 104.9
121.154, 105.1
121.149, 105.2
121.144, 105.3
121.14 , 105.5
121.176, 105.5
121.213, 105.6
121.25 , 105.7
121.333, 105.9
121.416, 106.1
121.499, 106.3
121.911, 107.0
122.475, 107.6
123.13 , 108.1
123.632, 108.3
124.352, 108.5
125.17 , 108.5
125.74 , 108.5
126.384, 108.3
126.699, 108.2
127.134, 107.9
127.628, 107.5
128.047, 107.0
128.35 , 106.6
128.581, 106.1
128.753, 105.5
128.833, 104.9
128.753, 105.5
128.581, 106.1
128.35 , 106.6
128.047, 107.0
127.628, 107.5
127.463, 107.6
131.791, 103.5
132.142, 103.2
133.053, 102.6
133.566, 102.3
134.143, 102.0
134.772, 101.7
135.435, 101.4
136.205, 101.2
138.61 , 100.5
141.195, 99.92
144.679, 99.12
149.764, 98.01
150.679, 97.85
149.53 , 98.42
147.544, 99.28
144.941, 100.2
142.929, 100.9
140.871, 101.5
139.111, 102.0
137.445, 102.4
135.086, 102.9
133.075, 103.3
131.987, 103.5
133.548, 102.8
134.333, 102.4
134.947, 102.1
135.274, 102.0
135.601, 101.8
136.349, 101.6
137.198, 101.4
140.594, 100.5
141.305, 100.3
141.985, 100.2
142.665, 100.0
143.344, 99.87
144.023, 99.69
144.702, 99.52
144.764, 99.50
145.186, 99.4 
145.608, 99.29
145.678, 99.29
145.748, 99.30
145.817, 99.31
145.887, 99.32
145.957, 99.32
146.026, 99.33
145.972, 99.37
145.917, 99.42
145.863, 99.46
145.809, 99.51
145.754, 99.55
145.7 Y, 99.6 
145.253, 99.75
144.806, 99.90
144.136, 100.1
143.467, 100.3
142.791, 100.5
142.118, 100.7
141.444, 100.9
140.739, 101.1
137.339, 101.9
136.478, 102.1
135.735, 102.3
135.368, 102.4
135.001, 102.5
133.743, 102.7
135.001, 102.5
135.368, 102.4
135.735, 102.3
136.478, 102.1
136.822, 102.1
146.026, 99.33
146.301, 99.25
146.575, 99.17
146.849, 99.09
147.123, 99.01
147.398, 98.92
147.123, 99.01
146.849, 99.09
146.575, 99.17
146.301, 99.25
146.026, 99.33
99.323 , 112.1
100.472, 111.5
102.6 Y, 110.6
105.11 , 109.7
107.07 , 109.0
109.129, 108.4
110.889, 107.9
112.555, 107.5
114.914, 107.0
116.931, 106.6
118.221, 106.4
117.857, 106.7
116.947, 107.3
116.434, 107.6
115.857, 107.9
115.228, 108.2
114.565, 108.5
113.795, 108.7
111.392, 109.4
108.204, 110.2
101.824, 111.6
99.511 , 112.1
101.824, 111.6
102.599, 111.4
102.75 , 111.0
103.063, 110.9
103.376, 110.8
103.689, 110.7
104.002, 110.6
104.068, 110.6
104.134, 110.6
104.2 Y, 110.6
104.274, 110.6
104.347, 110.6
104.421, 110.6
104.885, 110.5
105.348, 110.4
106.01 , 110.2
106.672, 110.1
107.333, 109.9
108.103, 109.7
109.404, 109.4
111.152, 109 E
112.802, 108.5
113.652, 108.3
114.399, 108.1
114.726, 107.9
115.053, 107.8
115.667, 107.5
116.452, 107.1
114.999, 107.4
114.632, 107.5
114.265, 107.6
113.522, 107.8
112.661, 108.0
111.007, 108.4
109.261, 108.8
107.965, 109.2
107.208, 109.4
106.55 , 109.6
105.897, 109.8
105.245, 110.0
104.787, 110.2
104.329, 110.3
104.275, 110.4
104.22 , 110.4
104.166, 110.5
104.111, 110.5
104.057, 110.6
104.002, 110.6
104.057, 110.6
104.111, 110.5
104.166, 110.5
104.22 , 110.4
104.275, 110.4
104.329, 110.3
104.787, 110.2
105.245, 110.0
105.897, 109.8
106.55 , 109.6
106.939, 109.5
131.135, 104.0
131.654, 103.6
132.495, 103.0
133.358, 102.5
134.125, 102.1
134.766, 101.8
136.227, 101.2
136.996, 101.0
138.64 , 100.4
140.333, 99.99
144.91 , 98.80
146.552, 98.41
149.867, 97.67
152.481, 97.12
154.243, 96.80
153.125, 97.45
151.762, 98.17
150.064, 98.94
147.645, 99.9 
144.701, 100.9
142.983, 101.4
140.795, 102.0
138.39 , 102.6
135.949, 103.2
133.79 , 103.6
132.596, 103.8
131.194, 104.0
129.354, 104.4
129.241, 104.5
129.101, 104.7
129.054, 104.9
128.946, 105.6
128.742, 106.3
128.507, 106.8
128.133, 107.3
127.77 , 107.7
127.255, 108.1
126.809, 108.3
126.192, 108.6
125.4 Y, 108.8
124.6 Y, 108.8
123.816, 108.6
123.081, 108.3
122.423, 107.9
121.865, 107.3
121.426, 106.6
121.05 , 105.7
120.768, 105.4
120.904, 105.1
120.946, 104.9
120.984, 104.2
121.066, 103.8
121.224, 103.3
121.467, 102.9
121.78 , 102.5
122.226, 102.0
122.613, 101.7
123.281, 101.3
123.754, 101.1
124.278, 100.9
124.779, 100.9
125.491, 100.9
126.264, 101.1
126.706, 101.2
127.154, 101.5
127.638, 101.9
128.018, 102.2
128.391, 102.7
128.69 , 103.1
128.862, 103.5
129.006, 104.0
129.233, 104.4
129.298, 104.4
129.739, 104.1
129.907, 104.2
130.08 , 104.2
130.253, 104.1
131.426, 103.3
132.281, 102.7
133.164, 102.2
133.949, 101.8
134.608, 101.5
136.085, 100.9
136.868, 100.6
138.524, 100.0
140.228, 99.60
144.815, 98.41
146.463, 98.02
149.783, 97.29
152.408, 96.73
155.006, 96.25
156.072, 96.10
155.394, 96.55
154.45 , 97.14
153.317, 97.80
151.937, 98.52
150.219, 99.31
147.782, 100.2
144.824, 101.2
143.097, 101.8
140.899, 102.4
138.482, 103.0
136.03 , 103.6
133.86 , 104.0
132.655, 104.2
131.664, 104.3
130.375, 104.5
130.185, 104.5
129.996, 104.5
129.777, 104.6
129.558, 104.7
129.447, 105.0
129.334, 105.7
129.111, 106.4
128.85 , 107.0
128.443, 107.5
128.039, 108.0
127.479, 108.4
126.982, 108.7
126.304, 109.0
125.439, 109.1
124.561, 109.1
123.7 Y, 109.0
122.893, 108.6
122.17 , 108.2
121.556, 107.5
121.074, 106.8
120.714, 105.9
120.518, 105.7
120.397, 105.7
120.276, 105.6
120.155, 105.6
120.033, 105.5
120.134, 105.4
120.235, 105.3
120.336, 105.3
120.437, 105.2
120.524, 105.0
120.549, 104.9
120.589, 104.1
120.742, 103.4
120.973, 102.9
121.172, 102.6
121.583, 102.1
121.957, 101.7
122.38 , 101.3
123.106, 100.9
123.901, 100.6
124.442, 100.5
125 Y10, 100.5
125.55 , 100.5
126.386, 100.7
126.887, 100.9
127.363, 101.2
127.892, 101.6
128.299, 102.0
128.712, 102.4
129.027, 102.9
129.213, 103.3
129.363, 103.8
129.512, 104.1
129.682, 104.1
129.739, 104.1
129.907, 104.2
130.08 , 104.2
130.253, 104.1
131.426, 103.3
132.281, 102.7
132.355, 102.7
118.876, 105.9
118.346, 106.3
117.505, 106.9
116.642, 107.4
115.875, 107.8
115.234, 108.1
113.773, 108.7
113.004, 108.9
111.363, 109.5
108.806, 110.2
104.721, 111.2
101.172, 112.0
97.709 , 112.8
95.723 , 113.2
96.875 , 112.5
98.238 , 111.8
99.971 , 111.0
102.259, 110.1
105.63 , 108.9
108.231, 108.2
110.495, 107.5
112.442, 107.1
114.811, 106.6
116.831, 106.2
118.816, 105.9
120.007, 105.5
119.946, 105.6
119.885, 105.6
119.824, 105.7
119.37 , 106.0
118.917, 106.4
117.719, 107.2
116.836, 107.7
116.051, 108.1
115.392, 108.4
113.915, 109.0
113.132, 109.3
111.477, 109.9
108.909, 110.6
104.815, 111.6
101.258, 112.4
97.789 , 113.2
96.385 , 113.4
94.996 , 113.7
93.904 , 113.9
95.55 Y, 112.8
96.683 , 112.1
98.063 , 111.4
99.816 , 110.6
102.121, 109.7
103.5 Y, 109.2
105.51 , 108.6
108.122, 107.8
110.397, 107.2
112.354, 106.7
114.733, 106.2
116.767, 105.8
118.606, 105.5
119.177, 105.5
119.749, 105.5
119.835, 105.5
119.921, 105.5
119.948, 105.5
120.101, 105.0
120.126, 105 E
120.163, 104.8
120.204, 104.1
120.371, 103.3
120.631, 102.7
120.973, 102.2
121.297, 101.8
121.696, 101.4
122.153, 101.0
122.934, 100.5
123.794, 100.2
124.391, 100.1
125 Y10, 100.1
125.607, 100.1
126.504, 100.3
127.064, 100.5
127.847, 101.0
128.304, 101.4
128.703, 101.8
129.026, 102.2
129.354, 102.7
129.579, 103.2
129.75 , 103.8
129.913, 103.9
130.027, 103.8
131.204, 103.0
132.073, 102.4
132.975, 101.8
133.778, 101.4
134.454, 101.1
135.947, 100.5
136.743, 100.2
138.412, 99.72
140.127, 99.23
144.722, 98.04
146.377, 97.65
149.701, 96.91
152.332, 96.35
154.943, 95.87
156.154, 95.69
156.893, 95.63
157.374, 95.63
157.009, 95.93
155.605, 96.88
154.65 , 97.48
153.504, 98.14
152.107, 98.87
150.371, 99.67
147.915, 100.6
144.944, 101.6
143.207, 102.1
141 Y10, 102.8
138.573, 103.4
136.11 , 104.0
133.928, 104.4
132.713, 104.6
131.709, 104.7
130.028, 104.9
129.866, 104.9
129.83 , 105.0
129.712, 105.8
129.471, 106.6
129.184, 107.2
128.744, 107.8
128.302, 108.3
127.697, 108.7
127.151, 109.1
126.414, 109.3
125.477, 109.5
124.523, 109.5
123.588, 109.3
122.709, 109.0
121.923, 108.5
121.255, 107.8
120.731, 107.0
120.509, 106.5
120.292, 106.0
120.14 , 106.0
120.071, 106.0
118.796, 106.9
117.927, 107.5
117.025, 108.1
116.222, 108.5
115.546, 108.8
114.053, 109.4
113.257, 109.7
111.589, 110.2
109.009, 110.9
104.906, 112.0
101.341, 112.8
97.867 , 113.6
96.456 , 113.8
95.058 , 114.1
93.846 , 114.3
93.11 Y, 114.3
92.626 , 114.3
92.993 , 114.0
93.604 , 113.6
94.393 , 113.1
95.351 , 112.5
96.496 , 111.8
97.893 , 111.1
99.664 , 110.3
101.986, 109.4
103.375, 108.9
105.393, 108.2
108.016, 107.4
110.301, 106.8
112.268, 106.3
114.657, 105.8
116.705, 105.4
118.549, 105.2
119.965, 105.0
120.047, 105.0
120.101, 105.0
120.126, 105 E
120.163, 104.8
120.204, 104.1
120.371, 103.3
120.631, 102.7
120.973, 102.2
121.058, 102.1
124.741, 101.6
123.971, 101.7
123.604, 101.9
123.021, 102.2
122.633, 102.6
127.263, 107.2
127.045, 107.4
126.488, 107.8
125.872, 108.0
125.22 , 108.1
124.56 , 108.1
123.918, 107.9
123.318, 107.7
122.786, 107.3
122.731, 107.2
127.363, 102.6
127.711, 102.9
128.146, 103.6
128.234, 103.9
128.341, 104.7
128.234, 103.9
128.146, 103.6
127.711, 102.9
127.363, 102.6
126.812, 103.1
124.778, 101.2
125.444, 101.2
126.168, 101.4
126.781, 101.6
127.205, 101.9
127.756, 102.4
128.138, 102.8
128.433, 103.3
128.617, 103.8
128.668, 103.9
128.72 , 104.1
128.771, 104.3
128.822, 104.4
128.798, 104.6
128.774, 104.7
128.749, 104.8
128.645, 105.6
128.459, 106.2
128.234, 106.6
127.901, 107.1
127.566, 107.5
127.088, 107.8
126.647, 108.1
125.959, 108.4
125.236, 108.5
124.504, 108.4
123.79 , 108.3
123.124, 108.0
122.531, 107.6
122.032, 107.0
121.646, 106.4
121.561, 106.2
121.476, 106.0
121.391, 105.8
121.307, 105.5
121.222, 105.3
121.229, 105.2
121.236, 105.2
121.242, 105.1
121.249, 105.0
121.288, 104.2
121.439, 103.6
121.666, 103.1
122.141, 102.5
122.795, 101.9
123.401, 101.5
123.827, 101.4
124.28 , 101.2
124.581, 101.2
124.28 , 101.2
123.827, 101.4
123.401, 101.5
122.795, 101.9
122.141, 102.5
121.942, 102.8
112.51 , 107.4
114.871, 106.9
116.883, 106.5
117.636, 106.4
117.346, 106.6
116.493, 107.1
115.74 , 107.5
115.112, 107.8
113.664, 108.4
112.905, 108.7
111.275, 109.2
108.727, 109.9
104.649, 110.9
100.712, 111.8
100.568, 111.8
100.424, 111.8
100.281, 111.8
98.02 Y, 112.3
98.405 , 112.1
100.113, 111.3
100.24 , 111.3
100.368, 111.2
100.496, 111.1
102.366, 110.4
105.723, 109.2
108.315, 108.4
110.571, 107.8
112.317, 107.4
110.571, 107.8
109.257, 108.2
102.029, 111.0
101.776, 111.1
101.524, 111.2
101.271, 111.3
101.019, 111.3
100.826, 111.4
100.634, 111.5
100.826, 111.4
101.019, 111.3
101.271, 111.3
101.524, 111.2
101.776, 111.1
102.029, 111.0
112.446, 107.8
111.723, 108.0
111 Y10, 108.2
110.684, 108.3
107.153, 109.3
105.864, 109.7
105.146, 109.9
104.428, 110.1
103.784, 110.3
103.139, 110.5
102.495, 110.7
102.352, 110.8
102.298, 110.8
102.244, 110.9
102.19 , 110.9
102.137, 110.9
102.083, 111.0
102.029, 111.0
102.099, 111.0
102.168, 111.0
102.238, 111.1
102.308, 111.1
102.377, 111.1
102.447, 111.1
102.586, 111.0
103.24 , 110.9
103.894, 110.7
104.554, 110.5
105.275, 110.3
105.997, 110.1
107.294, 109.8
110.828, 108.8
111.145, 108.7
111.939, 108.5
112.733, 108.3
113.124, 108.1
113.514, 108.0
114.047, 107.8
114.573, 107.6
114.626, 107.6
114.68 , 107.5
114.733, 107.5
114.787, 107.4
114.84 , 107.4
114.894, 107.4
114.825, 107.3
114.755, 107.3
114.686, 107.3
114.616, 107.3
114.547, 107.3
114.477, 107.3
113.938, 107.5
113.398, 107.6
113.018, 107.7
112.638, 107.8
113.018, 107.7
113.398, 107.6
113.938, 107.5
114.477, 107.3
114.547, 107.3
114.616, 107.3
114.686, 107.3
114.755, 107.3
114.825, 107.3
114.894, 107.4
114.84 , 107.4
114.787, 107.4
114.733, 107.5
114.68 , 107.5
114.626, 107.6
114.573, 107.6
114.176, 107.8
146.62 , 98.71
149.303, 98.11
149.438, 98.11
149.573, 98.10
149.708, 98.10
149.945, 98.04
152.022, 97.61
151.596, 97.83
150.103, 98.51
149.909, 98.62
149.716, 98.72
149.522, 98.83
147.539, 99.61
144.607, 100.6
142.896, 101.1
140.714, 101.7
138.318, 102.3
135.886, 102.9
133.736, 103.3
132.373, 103.5
132.659, 103.3
133.507, 102.8
134.26 , 102.4
134.888, 102.1
136.336, 101.5
137.095, 101.2
138.729, 100.7
140.413, 100.2
144.984, 99.09
146.427, 98.75
147.358, 98.92
146.706, 99.09
145.898, 99.30
145.09 , 99.51
144.332, 99.72
142.622, 100.1
140.539, 100.7
138.864, 101.2
138.074, 101.4
137.238, 101.7
136.482, 101.9
136.094, 102.0
135.705, 102.2
135.037, 102.4
134.258, 102.8
135.808, 102.5
136.206, 102.4
136.603, 102.3
137.362, 102.1
138.208, 101.9
139.008, 101.7
140.689, 101.2
142.764, 100.7
144.469, 100.1
145.217, 99.95
146.014, 99.70
146.81 , 99.45
147.408, 99.26
147.644, 99.18
147.698, 99.13
147.752, 99.09
147.806, 99.05
147.86 , 99.00
147.914, 98.96
147.968, 98.91
147.898, 98.90
147.829, 98.90
147.759, 98.89
147.689, 98.88
147.62 , 98.88
147.55 , 98.87
147.968, 98.91
148.251, 98.83
148.534, 98.74
148.818, 98.65
149.101, 98.57
149.385, 98.48
149.101, 98.57
148.818, 98.65
148.534, 98.74
148.251, 98.83
147.968, 98.91
147.55 , 98.87
147.62 , 98.88
147.689, 98.88
147.759, 98.89
147.829, 98.90
147.898, 98.90
147.968, 98.91
147.914, 98.96
147.86 , 99.00
147.806, 99.05
147.752, 99.09
147.698, 99.13
147.644, 99.18
147.408, 99.26
147.25 , 99.31
131.713, 104.0
132.588, 103.4
133.638, 102.8
134.228, 102.5
135.069, 102.2
136.348, 101.7
137.123, 101.4
138.771, 100.9
140.468, 100.4
143.936, 99.54
145.659, 99.06
147.425, 98.49
149.112, 97.89
149.892, 97.69
153.371, 96.94
155.987, 96.45
155.115, 96.95
153.841, 97.63
152.31 , 98.37
150.993, 98.92
149.627, 99.45
147.798, 100.0
144.342, 101.1
142.663, 101.6
140.119, 102.3
137.589, 102.9
135.222, 103.4
133.202, 103.8
131.772, 104.0
130.433, 104.4
132.383, 103.1
133.453, 102.5
134.062, 102.2
134.918, 101.8
136.211, 101.3
136.998, 101.0
138.657, 100.5
140.363, 100.0
143.828, 99.16
145.551, 98.67
147.294, 98.11
148.995, 97.51
149.8 Y, 97.30
153.291, 96.56
155.028, 96.22
156.673, 95.92
158.053, 95.72
155.308, 97.30
154.02 , 97.99
152.473, 98.73
151.141, 99.29
149.764, 99.82
147.924, 100.4
144.457, 101.5
142.77 , 102.0
140.217, 102.7
137.677, 103.3
135.298, 103.8
133.263, 104.2
131.368, 104.4
130.224, 104.5
130.082, 104.6
129.94 , 104.6
130.079, 104.5
130.217, 104.5
130.383, 104.4
130.433, 104.4
132.383, 103.1
133.052, 102.7
118.276, 105.9
117.858, 106.2
116.908, 106.8
116.37 , 107.1
115.772, 107.4
114.929, 107.7
113.898, 108.1
112.875, 108.5
111.229, 109.0
109.532, 109.5
106.064, 110.4
104.341, 110.9
102.921, 111.3
100.702, 112.1
99.247 , 112.5
96.632 , 113.0
94.002 , 113.5
94.885 , 113.0
96.159 , 112.3
97.688 , 111.6
99.63 Y, 110.8
102.204, 109.9
105.658, 108.8
107.337, 108.3
109.881, 107.6
112.411, 107.0
114.778, 106.5
116.798, 106.1
118.216, 105.9
119.78 , 105.4
118.072, 106.5
117.106, 107.1
116.551, 107.4
115.938, 107.7
115.081, 108.1
114.036, 108.5
113.001, 108.9
111.343, 109.4
109.637, 109.9
106.172, 110.8
104.449, 111.3
103.05 , 111.7
100.813, 112.5
99.333 , 112.8
96.711 , 113.4
94.142 , 113.9
92.574 , 114.1
91.953 , 114.2
94.692 , 112.6
95.98 Y, 112.0
97.526 , 111.2
99.487 , 110.4
102.077, 109.5
105.543, 108.4
107.23 , 107.9
109.783, 107.2
112.323, 106.6
114.702, 106.1
116.737, 105.7
118.623, 105.5
119.72 , 105.4
120.983, 105.3
120.916, 105.2
121.019, 104.8
121.059, 104.2
121.195, 103.6
121.393, 103.1
121.778, 102.6
122.155, 102.2
122.658, 101.7
123.314, 101.3
124.029, 101.1
124.719, 100.9
125.26 , 100.9
125.777, 101.0
126.444, 101.2
126.875, 101.4
127.378, 101.8
127.783, 102.1
128.199, 102.5
128.519, 103.0
128.761, 103.5
128.956, 104.3
129.12 , 104.6
129.026, 104.8
128.974, 105.0
128.872, 105.6
128.671, 106.3
128.449, 106.7
128.076, 107.3
127.627, 107.7
127.101, 108.1
126.656, 108.3
126.043, 108.6
125.262, 108.7
124.478, 108.7
123.715, 108.5
122.983, 108.2
122.504, 107.8
122.019, 107.4
121.557, 106.7
121.332, 106.2
121.098, 105.5
121.012, 105.4
120.352, 105.3
120.201, 105.3
120.547, 105.1
120.622, 104.8
120.664, 104.2
120.815, 103.5
121.042, 102.9
121.238, 102.6
121.641, 102.1
122.01 , 101.8
122.425, 101.4
123.138, 101.0
123.92 , 100.7
124.452, 100.6
125 Y10, 100.5
125.549, 100.6
126.089, 100.7
126.602, 100.9
127.348, 101.2
127.616, 101.4
128.052, 101.8
128.509, 102.3
128.965, 102.9
129.138, 103.3
129.342, 104.2
129.467, 104.4
129.669, 104.5
129.871, 104.6
129.675, 104.7
129.478, 104.8
129.367, 105.0
129.26 , 105.7
129.04 , 106.4
128.792, 106.9
128.384, 107.5
127.89 , 108.0
127.314, 108.4
126.818, 108.7
126.143, 109.0
125.288, 109.1
124.426, 109.1
123.587, 108.9
123.08 , 108.6
122.588, 108.4
122.085, 108.0
121.714, 107.6
121.211, 106.9
120.853, 106.1
120.721, 105.7
120.587, 105.4
120.409, 105.4
120.235, 105.7
120.199, 105.6
120.126, 105.6
120.083, 105.6
120.041, 105.6
119.54 , 106.0
119.039, 106.3
118.28 , 106.9
117.298, 107.4
116.728, 107.8
116.101, 108.1
115.229, 108.4
114.171, 108.9
113.124, 109.2
111.454, 109.8
109.739, 110.2
106.281, 111.2
104.548, 111.6
103.176, 112.1
100.921, 112.9
99.418 , 113.2
96.787 , 113.8
94.21 Y, 114.3
92.631 , 114.5
91.297 , 114.7
90.756 , 114.7
90.144 , 114.7
91.221 , 114.2
94.504 , 112.3
95.805 , 111.6
97.368 , 110.9
99.347 , 110.0
101.953, 109.1
105.431, 108.0
107.126, 107.5
109.687, 106.8
112.238, 106.2
114.628, 105.7
116.678, 105.3
118.604, 105.1
119.219, 105.1
119.835, 105.0
119.951, 105.0
120.067, 105.0
120.115, 105.0
120.163, 104.9
120.211, 104.9
120.236, 104.8
120.28 , 104.1
120.444, 103.4
120.7 Y, 102.8
120.915, 102.4
121.356, 101.9
121.748, 101.5
122.199, 101.1
122.967, 100.6
123.813, 100.3
124.401, 100.2
125 Y10, 100.1
125.6 Y, 100.2
126.19 , 100.3
126.757, 100.5
127.557, 100.9
128.032, 101.3
128.456, 101.7
128.812, 102.1
129.162, 102.6
129.403, 103.0
129.564, 103.4
129.73 , 104.1
129.891, 104.2
130.007, 104.2
131.306, 103.3
132.184, 102.8
133.273, 102.1
133.899, 101.8
134.771, 101.5
136.077, 101 E
136.875, 100.7
138.546, 100.1
140.261, 99.70
143.719, 98.79
145.446, 98.30
147.165, 97.75
148.881, 97.14
149.71 , 96.92
153.214, 96.18
154.957, 95.84
156.609, 95.54
157.623, 95.38
158.703, 95.25
159.245, 95.20
159.876, 95.20
158.779, 95.75
155.496, 97.64
154.195, 98.33
152.632, 99.08
151.286, 99.65
149.898, 100.1
148.048, 100.8
144.569, 101.9
142.874, 102.4
140.313, 103.1
137.762, 103.7
135.372, 104.2
133.322, 104.6
131.416, 104.8
129.965, 104.9
129.786, 105.0
129.749, 105.1
129.638, 105.8
129.4 Y, 106.6
129.127, 107.1
128.685, 107.8
128.146, 108.3
127.522, 108.8
126.975, 109.1
126.24 , 109.3
125.313, 109.5
124.375, 109.5
123.462, 109.2
122.606, 108.8
122.219, 108.6
121.826, 108.3
121.418, 107.9
120.874, 107.1
120.489, 106.3
120.344, 105.8
120.28 , 105.7
120.235, 105.7
120.199, 105.6
120.126, 105.6
120.083, 105.6
120.041, 105.6
119.54 , 106.0
119.039, 106.3
118.28 , 106.9
117.682, 107.2
123.807, 108.2
123.192, 107.9
122.607, 107.5
122.248, 107.2
121.819, 106.6
121.514, 105.9
121.383, 105.4
121.345, 105.3
121.306, 105.2
121.323, 104.9
121.34 , 104.6
121.357, 104.3
121.493, 103.7
121.714, 103.2
